DateTime,RH [%],Temperature [°C],WBT_C,Time,year,month,day,hour,minute,second
2023-12-07 01:38:31.000,71.6,30.1,26.0,2023-12-07 01:38:31,2023,12,7,1,38,31
2023-12-07 01:48:31.000,71.6,30.1,25.9,2023-12-07 01:48:31,2023,12,7,1,48,31
2023-12-07 01:58:31.000,71.8,30.1,25.9,2023-12-07 01:58:31,2023,12,7,1,58,31
2023-12-07 02:08:31.000,71.3,29.9,25.7,2023-12-07 02:08:31,2023,12,7,2,8,31
2023-12-07 02:18:31.000,71.4,29.9,25.7,2023-12-07 02:18:31,2023,12,7,2,18,31
2023-12-07 02:28:31.000,71.4,29.9,25.7,2023-12-07 02:28:31,2023,12,7,2,28,31
2023-12-07 02:38:31.000,72.0,29.9,25.8,2023-12-07 02:38:31,2023,12,7,2,38,31
2023-12-07 02:48:31.000,73.7,29.5,25.7,2023-12-07 02:48:31,2023,12,7,2,48,31
2023-12-07 02:58:31.000,74.2,29.5,25.8,2023-12-07 02:58:31,2023,12,7,2,58,31
2023-12-07 03:08:31.000,74.6,29.4,25.8,2023-12-07 03:08:31,2023,12,7,3,8,31
2023-12-07 03:18:31.000,76.9,29.2,25.9,2023-12-07 03:18:31,2023,12,7,3,18,31
2023-12-07 03:28:31.000,75.3,29.3,25.8,2023-12-07 03:28:31,2023,12,7,3,28,31
2023-12-07 03:38:31.000,77.4,28.9,25.7,2023-12-07 03:38:31,2023,12,7,3,38,31
2023-12-07 03:48:32.000,77.2,29.0,25.8,2023-12-07 03:48:32,2023,12,7,3,48,32
2023-12-07 03:58:32.000,77.1,29.2,25.9,2023-12-07 03:58:32,2023,12,7,3,58,32
2023-12-07 04:08:32.000,79.1,29.0,26.0,2023-12-07 04:08:32,2023,12,7,4,8,32
2023-12-07 04:18:32.000,80.1,29.0,26.1,2023-12-07 04:18:32,2023,12,7,4,18,32
2023-12-07 04:28:32.000,79.9,29.1,26.2,2023-12-07 04:28:32,2023,12,7,4,28,32
2023-12-07 04:38:32.000,80.6,29.0,26.2,2023-12-07 04:38:32,2023,12,7,4,38,32
2023-12-07 04:48:32.000,80.3,29.0,26.2,2023-12-07 04:48:32,2023,12,7,4,48,32
2023-12-07 04:58:33.000,80.8,28.9,26.1,2023-12-07 04:58:33,2023,12,7,4,58,33
2023-12-07 05:08:34.000,81.1,28.8,26.2,2023-12-07 05:08:34,2023,12,7,5,8,34
2023-12-07 05:18:34.000,80.9,28.8,26.1,2023-12-07 05:18:34,2023,12,7,5,18,34
2023-12-07 05:28:33.000,80.6,28.8,26.1,2023-12-07 05:28:33,2023,12,7,5,28,33
2023-12-07 05:38:34.000,80.2,28.9,26.1,2023-12-07 05:38:34,2023,12,7,5,38,34
2023-12-07 05:48:34.000,80.2,28.9,26.1,2023-12-07 05:48:34,2023,12,7,5,48,34
2023-12-07 05:58:34.000,80.3,28.9,26.1,2023-12-07 05:58:34,2023,12,7,5,58,34
2023-12-07 06:08:34.000,80.4,28.9,26.1,2023-12-07 06:08:34,2023,12,7,6,8,34
2023-12-07 06:18:34.000,80.1,28.9,26.1,2023-12-07 06:18:34,2023,12,7,6,18,34
2023-12-07 06:28:33.000,79.9,29.0,26.1,2023-12-07 06:28:33,2023,12,7,6,28,33
2023-12-07 06:38:33.000,80.5,28.8,26.1,2023-12-07 06:38:33,2023,12,7,6,38,33
2023-12-07 06:48:34.000,80.5,28.8,26.1,2023-12-07 06:48:34,2023,12,7,6,48,34
2023-12-07 06:58:34.000,80.3,28.8,26.0,2023-12-07 06:58:34,2023,12,7,6,58,34
2023-12-07 07:08:34.000,80.5,28.8,26.0,2023-12-07 07:08:34,2023,12,7,7,8,34
2023-12-07 07:18:34.000,80.0,28.8,26.0,2023-12-07 07:18:34,2023,12,7,7,18,34
2023-12-07 07:28:34.000,79.2,29.0,26.0,2023-12-07 07:28:34,2023,12,7,7,28,34
2023-12-07 07:38:34.000,79.0,29.0,26.0,2023-12-07 07:38:34,2023,12,7,7,38,34
2023-12-07 07:48:34.000,78.8,29.0,26.0,2023-12-07 07:48:34,2023,12,7,7,48,34
2023-12-07 07:58:34.000,79.5,29.2,26.3,2023-12-07 07:58:34,2023,12,7,7,58,34
2023-12-07 08:08:33.000,77.2,29.3,26.1,2023-12-07 08:08:33,2023,12,7,8,8,33
2023-12-07 08:18:33.000,77.2,29.4,26.2,2023-12-07 08:18:33,2023,12,7,8,18,33
2023-12-07 08:28:33.000,77.3,29.6,26.4,2023-12-07 08:28:33,2023,12,7,8,28,33
2023-12-07 08:38:33.000,77.2,29.7,26.4,2023-12-07 08:38:33,2023,12,7,8,38,33
2023-12-07 08:48:34.000,76.8,29.7,26.4,2023-12-07 08:48:34,2023,12,7,8,48,34
2023-12-07 08:58:37.000,76.1,29.8,26.4,2023-12-07 08:58:37,2023,12,7,8,58,37
2023-12-07 09:08:33.000,75.7,30.0,26.5,2023-12-07 09:08:33,2023,12,7,9,8,33
2023-12-07 09:18:34.000,75.9,30.2,26.7,2023-12-07 09:18:34,2023,12,7,9,18,34
2023-12-07 09:28:34.000,75.3,30.3,26.7,2023-12-07 09:28:34,2023,12,7,9,28,34
2023-12-07 09:38:34.000,76.0,30.3,26.8,2023-12-07 09:38:34,2023,12,7,9,38,34
2023-12-07 09:48:34.000,77.3,30.3,27.0,2023-12-07 09:48:34,2023,12,7,9,48,34
2023-12-07 09:58:34.000,77.2,30.3,27.0,2023-12-07 09:58:34,2023,12,7,9,58,34
2023-12-07 10:08:36.000,77.6,30.4,27.1,2023-12-07 10:08:36,2023,12,7,10,8,36
2023-12-07 10:18:34.000,77.1,30.5,27.1,2023-12-07 10:18:34,2023,12,7,10,18,34
2023-12-07 10:28:34.000,77.5,30.3,27.0,2023-12-07 10:28:34,2023,12,7,10,28,34
2023-12-07 10:38:35.000,77.5,30.3,27.0,2023-12-07 10:38:35,2023,12,7,10,38,35
2023-12-07 10:48:34.000,78.4,30.4,27.3,2023-12-07 10:48:34,2023,12,7,10,48,34
2023-12-07 10:58:34.000,77.1,30.7,27.4,2023-12-07 10:58:34,2023,12,7,10,58,34
2023-12-07 11:08:34.000,77.6,30.6,27.4,2023-12-07 11:08:34,2023,12,7,11,8,34
2023-12-07 11:18:34.000,77.9,30.8,27.6,2023-12-07 11:18:34,2023,12,7,11,18,34
2023-12-07 11:28:34.000,77.5,30.8,27.6,2023-12-07 11:28:34,2023,12,7,11,28,34
2023-12-07 11:38:34.000,77.1,30.9,27.6,2023-12-07 11:38:34,2023,12,7,11,38,34
2023-12-07 11:48:34.000,77.5,31.0,27.7,2023-12-07 11:48:34,2023,12,7,11,48,34
2023-12-07 11:58:34.000,77.6,31.0,27.7,2023-12-07 11:58:34,2023,12,7,11,58,34
2023-12-07 12:08:34.000,73.6,31.0,27.1,2023-12-07 12:08:34,2023,12,7,12,8,34
2023-12-07 12:18:34.000,74.8,31.0,27.3,2023-12-07 12:18:34,2023,12,7,12,18,34
2023-12-07 12:28:34.000,75.8,30.7,27.1,2023-12-07 12:28:34,2023,12,7,12,28,34
2023-12-07 12:38:34.000,74.2,30.7,26.9,2023-12-07 12:38:34,2023,12,7,12,38,34
2023-12-07 12:48:34.000,76.0,30.9,27.4,2023-12-07 12:48:34,2023,12,7,12,48,34
2023-12-07 12:58:34.000,73.5,30.8,26.9,2023-12-07 12:58:34,2023,12,7,12,58,34
2023-12-07 13:08:34.000,74.3,30.8,27.0,2023-12-07 13:08:34,2023,12,7,13,8,34
2023-12-07 13:18:34.000,74.7,30.9,27.2,2023-12-07 13:18:34,2023,12,7,13,18,34
2023-12-07 13:28:34.000,73.7,30.8,26.9,2023-12-07 13:28:34,2023,12,7,13,28,34
2023-12-07 13:38:34.000,74.8,31.0,27.3,2023-12-07 13:38:34,2023,12,7,13,38,34
2023-12-07 13:48:34.000,73.1,30.8,26.9,2023-12-07 13:48:34,2023,12,7,13,48,34
2023-12-07 13:58:34.000,72.6,30.8,26.8,2023-12-07 13:58:34,2023,12,7,13,58,34
2023-12-07 14:08:34.000,73.7,30.8,26.9,2023-12-07 14:08:34,2023,12,7,14,8,34
2023-12-07 14:18:34.000,72.8,30.8,26.8,2023-12-07 14:18:34,2023,12,7,14,18,34
2023-12-07 14:28:34.000,73.2,30.9,26.9,2023-12-07 14:28:34,2023,12,7,14,28,34
2023-12-07 14:38:34.000,71.6,30.9,26.7,2023-12-07 14:38:34,2023,12,7,14,38,34
2023-12-07 14:48:34.000,72.4,30.9,26.8,2023-12-07 14:48:34,2023,12,7,14,48,34
2023-12-07 14:58:34.000,71.8,30.9,26.7,2023-12-07 14:58:34,2023,12,7,14,58,34
2023-12-07 15:08:34.000,71.1,30.8,26.5,2023-12-07 15:08:34,2023,12,7,15,8,34
2023-12-07 15:18:34.000,72.0,30.9,26.7,2023-12-07 15:18:34,2023,12,7,15,18,34
2023-12-07 15:28:34.000,69.7,30.9,26.4,2023-12-07 15:28:34,2023,12,7,15,28,34
2023-12-07 15:38:34.000,69.5,30.8,26.3,2023-12-07 15:38:34,2023,12,7,15,38,34
2023-12-07 15:48:34.000,72.3,30.8,26.7,2023-12-07 15:48:34,2023,12,7,15,48,34
2023-12-07 15:58:35.000,73.4,30.7,26.8,2023-12-07 15:58:35,2023,12,7,15,58,35
2023-12-07 16:08:34.000,74.1,30.7,26.9,2023-12-07 16:08:34,2023,12,7,16,8,34
2023-12-07 16:18:34.000,73.9,30.6,26.8,2023-12-07 16:18:34,2023,12,7,16,18,34
2023-12-07 16:28:34.000,74.9,30.6,26.9,2023-12-07 16:28:34,2023,12,7,16,28,34
2023-12-07 16:38:34.000,75.4,30.6,27.0,2023-12-07 16:38:34,2023,12,7,16,38,34
2023-12-07 16:48:34.000,74.6,30.7,26.9,2023-12-07 16:48:34,2023,12,7,16,48,34
2023-12-07 16:58:34.000,75.1,30.6,27.0,2023-12-07 16:58:34,2023,12,7,16,58,34
2023-12-07 17:08:34.000,72.6,30.6,26.6,2023-12-07 17:08:34,2023,12,7,17,8,34
2023-12-07 17:18:34.000,73.0,30.6,26.6,2023-12-07 17:18:34,2023,12,7,17,18,34
2023-12-07 17:28:34.000,71.1,30.6,26.3,2023-12-07 17:28:34,2023,12,7,17,28,34
2023-12-07 17:38:34.000,73.5,30.5,26.6,2023-12-07 17:38:34,2023,12,7,17,38,34
2023-12-07 17:48:34.000,73.9,30.5,26.6,2023-12-07 17:48:34,2023,12,7,17,48,34
2023-12-07 17:58:34.000,73.6,30.4,26.5,2023-12-07 17:58:34,2023,12,7,17,58,34
2023-12-07 18:08:35.000,70.6,30.4,26.0,2023-12-07 18:08:35,2023,12,7,18,8,35
2023-12-07 18:18:34.000,73.7,30.4,26.6,2023-12-07 18:18:34,2023,12,7,18,18,34
2023-12-07 18:28:35.000,73.0,30.4,26.4,2023-12-07 18:28:35,2023,12,7,18,28,35
2023-12-07 18:38:34.000,73.8,30.4,26.5,2023-12-07 18:38:34,2023,12,7,18,38,34
2023-12-07 18:48:34.000,73.3,30.4,26.5,2023-12-07 18:48:34,2023,12,7,18,48,34
2023-12-07 18:58:34.000,71.6,30.4,26.2,2023-12-07 18:58:34,2023,12,7,18,58,34
2023-12-07 19:08:34.000,74.4,30.3,26.6,2023-12-07 19:08:34,2023,12,7,19,8,34
2023-12-07 19:18:35.000,73.3,30.3,26.4,2023-12-07 19:18:35,2023,12,7,19,18,35
2023-12-07 19:28:34.000,74.7,30.3,26.6,2023-12-07 19:28:34,2023,12,7,19,28,34
2023-12-07 19:38:34.000,74.5,30.4,26.6,2023-12-07 19:38:34,2023,12,7,19,38,34
2023-12-07 19:48:35.000,74.4,30.3,26.5,2023-12-07 19:48:35,2023,12,7,19,48,35
2023-12-07 19:58:35.000,73.4,30.3,26.4,2023-12-07 19:58:35,2023,12,7,19,58,35
2023-12-07 20:08:35.000,73.3,30.3,26.4,2023-12-07 20:08:35,2023,12,7,20,8,35
2023-12-07 20:18:35.000,72.4,30.2,26.2,2023-12-07 20:18:35,2023,12,7,20,18,35
2023-12-07 20:28:34.000,73.0,30.1,26.2,2023-12-07 20:28:34,2023,12,7,20,28,34
2023-12-07 20:38:34.000,72.0,30.2,26.1,2023-12-07 20:38:34,2023,12,7,20,38,34
2023-12-07 20:48:34.000,72.7,30.1,26.1,2023-12-07 20:48:34,2023,12,7,20,48,34
2023-12-07 20:58:34.000,72.7,30.0,26.0,2023-12-07 20:58:34,2023,12,7,20,58,34
2023-12-07 21:08:35.000,72.1,30.1,26.0,2023-12-07 21:08:35,2023,12,7,21,8,35
2023-12-07 21:18:35.000,71.6,30.1,25.9,2023-12-07 21:18:35,2023,12,7,21,18,35
2023-12-07 21:28:34.000,71.3,30.0,25.8,2023-12-07 21:28:34,2023,12,7,21,28,34
2023-12-07 21:38:35.000,71.3,30.1,25.9,2023-12-07 21:38:35,2023,12,7,21,38,35
2023-12-07 21:48:35.000,71.0,30.1,25.9,2023-12-07 21:48:35,2023,12,7,21,48,35
2023-12-07 21:58:34.000,71.0,30.0,25.8,2023-12-07 21:58:34,2023,12,7,21,58,34
2023-12-07 22:08:35.000,71.4,30.0,25.8,2023-12-07 22:08:35,2023,12,7,22,8,35
2023-12-07 22:18:35.000,71.6,30.0,25.8,2023-12-07 22:18:35,2023,12,7,22,18,35
2023-12-07 22:28:35.000,72.8,29.9,26.0,2023-12-07 22:28:35,2023,12,7,22,28,35
2023-12-07 22:38:35.000,73.4,29.9,26.1,2023-12-07 22:38:35,2023,12,7,22,38,35
2023-12-07 22:48:35.000,74.1,29.9,26.1,2023-12-07 22:48:35,2023,12,7,22,48,35
2023-12-07 22:58:35.000,74.7,29.7,26.1,2023-12-07 22:58:35,2023,12,7,22,58,35
2023-12-07 23:08:35.000,76.2,29.6,26.2,2023-12-07 23:08:35,2023,12,7,23,8,35
2023-12-07 23:18:35.000,76.3,29.5,26.1,2023-12-07 23:18:35,2023,12,7,23,18,35
2023-12-07 23:28:35.000,76.6,29.6,26.3,2023-12-07 23:28:35,2023,12,7,23,28,35
2023-12-07 23:38:35.000,76.7,29.5,26.1,2023-12-07 23:38:35,2023,12,7,23,38,35
2023-12-07 23:48:35.000,77.8,29.4,26.2,2023-12-07 23:48:35,2023,12,7,23,48,35
2023-12-07 23:58:35.000,77.9,29.4,26.3,2023-12-07 23:58:35,2023,12,7,23,58,35
2023-12-08 00:08:35.000,78.5,29.4,26.3,2023-12-08 00:08:35,2023,12,8,0,8,35
2023-12-08 00:18:35.000,78.6,29.3,26.3,2023-12-08 00:18:35,2023,12,8,0,18,35
2023-12-08 00:28:35.000,79.1,29.2,26.2,2023-12-08 00:28:35,2023,12,8,0,28,35
2023-12-08 00:38:35.000,78.7,29.2,26.2,2023-12-08 00:38:35,2023,12,8,0,38,35
2023-12-08 00:48:35.000,78.6,29.2,26.2,2023-12-08 00:48:35,2023,12,8,0,48,35
2023-12-08 00:58:35.000,78.9,29.2,26.2,2023-12-08 00:58:35,2023,12,8,0,58,35
2023-12-08 01:08:35.000,78.7,29.2,26.2,2023-12-08 01:08:35,2023,12,8,1,8,35
2023-12-08 01:18:35.000,78.9,29.1,26.1,2023-12-08 01:18:35,2023,12,8,1,18,35
2023-12-08 01:28:35.000,78.5,29.2,26.1,2023-12-08 01:28:35,2023,12,8,1,28,35
2023-12-08 01:38:35.000,78.3,29.2,26.1,2023-12-08 01:38:35,2023,12,8,1,38,35
2023-12-08 01:48:35.000,78.2,29.1,26.0,2023-12-08 01:48:35,2023,12,8,1,48,35
2023-12-08 01:58:35.000,78.3,29.0,26.0,2023-12-08 01:58:35,2023,12,8,1,58,35
2023-12-08 02:08:35.000,78.4,29.0,26.0,2023-12-08 02:08:35,2023,12,8,2,8,35
2023-12-08 02:18:35.000,78.9,28.9,25.9,2023-12-08 02:18:35,2023,12,8,2,18,35
2023-12-08 02:28:35.000,78.6,29.0,25.9,2023-12-08 02:28:35,2023,12,8,2,28,35
2023-12-08 02:38:35.000,78.5,29.0,25.9,2023-12-08 02:38:35,2023,12,8,2,38,35
2023-12-08 02:48:35.000,78.2,29.0,25.9,2023-12-08 02:48:35,2023,12,8,2,48,35
2023-12-08 02:58:35.000,78.4,28.9,25.9,2023-12-08 02:58:35,2023,12,8,2,58,35
2023-12-08 03:08:35.000,78.6,28.9,25.8,2023-12-08 03:08:35,2023,12,8,3,8,35
2023-12-08 03:18:35.000,78.6,28.8,25.8,2023-12-08 03:18:35,2023,12,8,3,18,35
2023-12-08 03:28:35.000,78.6,28.8,25.7,2023-12-08 03:28:35,2023,12,8,3,28,35
2023-12-08 03:38:35.000,78.4,28.8,25.7,2023-12-08 03:38:35,2023,12,8,3,38,35
2023-12-08 03:48:35.000,78.1,28.7,25.6,2023-12-08 03:48:35,2023,12,8,3,48,35
2023-12-08 03:58:35.000,78.1,28.7,25.6,2023-12-08 03:58:35,2023,12,8,3,58,35
2023-12-08 04:08:35.000,77.6,28.8,25.6,2023-12-08 04:08:35,2023,12,8,4,8,35
2023-12-08 04:18:35.000,77.5,28.8,25.6,2023-12-08 04:18:35,2023,12,8,4,18,35
2023-12-08 04:28:35.000,77.2,28.8,25.6,2023-12-08 04:28:35,2023,12,8,4,28,35
2023-12-08 04:38:35.000,77.0,28.8,25.5,2023-12-08 04:38:35,2023,12,8,4,38,35
2023-12-08 04:48:35.000,76.9,28.8,25.5,2023-12-08 04:48:35,2023,12,8,4,48,35
2023-12-08 04:58:35.000,77.2,28.8,25.6,2023-12-08 04:58:35,2023,12,8,4,58,35
2023-12-08 05:08:35.000,77.1,28.8,25.5,2023-12-08 05:08:35,2023,12,8,5,8,35
2023-12-08 05:18:35.000,77.1,28.8,25.5,2023-12-08 05:18:35,2023,12,8,5,18,35
2023-12-08 05:28:35.000,77.5,28.9,25.7,2023-12-08 05:28:35,2023,12,8,5,28,35
2023-12-08 05:38:35.000,77.4,28.8,25.6,2023-12-08 05:38:35,2023,12,8,5,38,35
2023-12-08 05:48:35.000,77.6,28.8,25.6,2023-12-08 05:48:35,2023,12,8,5,48,35
2023-12-08 05:58:35.000,77.4,28.7,25.5,2023-12-08 05:58:35,2023,12,8,5,58,35
2023-12-08 06:08:35.000,77.4,28.8,25.6,2023-12-08 06:08:35,2023,12,8,6,8,35
2023-12-08 06:18:35.000,77.6,28.7,25.5,2023-12-08 06:18:35,2023,12,8,6,18,35
2023-12-08 06:28:35.000,77.7,28.7,25.6,2023-12-08 06:28:35,2023,12,8,6,28,35
2023-12-08 06:38:35.000,77.8,28.7,25.5,2023-12-08 06:38:35,2023,12,8,6,38,35
2023-12-08 06:48:35.000,77.9,28.7,25.6,2023-12-08 06:48:35,2023,12,8,6,48,35
2023-12-08 06:58:36.000,78.1,28.7,25.6,2023-12-08 06:58:36,2023,12,8,6,58,36
2023-12-08 07:08:35.000,77.5,28.8,25.6,2023-12-08 07:08:35,2023,12,8,7,8,35
2023-12-08 07:18:35.000,77.3,28.9,25.7,2023-12-08 07:18:35,2023,12,8,7,18,35
2023-12-08 07:28:35.000,77.3,28.9,25.7,2023-12-08 07:28:35,2023,12,8,7,28,35
2023-12-08 07:38:35.000,77.1,29.0,25.7,2023-12-08 07:38:35,2023,12,8,7,38,35
2023-12-08 07:48:35.000,76.1,29.2,25.8,2023-12-08 07:48:35,2023,12,8,7,48,35
2023-12-08 07:58:35.000,74.5,29.4,25.7,2023-12-08 07:58:35,2023,12,8,7,58,35
2023-12-08 08:08:35.000,75.2,29.5,25.9,2023-12-08 08:08:35,2023,12,8,8,8,35
2023-12-08 08:18:35.000,73.9,29.6,25.9,2023-12-08 08:18:35,2023,12,8,8,18,35
2023-12-08 08:28:35.000,73.1,29.7,25.8,2023-12-08 08:28:35,2023,12,8,8,28,35
2023-12-08 08:38:35.000,74.1,29.8,26.0,2023-12-08 08:38:35,2023,12,8,8,38,35
2023-12-08 08:48:35.000,73.2,29.9,26.0,2023-12-08 08:48:35,2023,12,8,8,48,35
2023-12-08 08:58:35.000,74.5,29.9,26.2,2023-12-08 08:58:35,2023,12,8,8,58,35
2023-12-08 09:08:35.000,73.7,30.0,26.2,2023-12-08 09:08:35,2023,12,8,9,8,35
2023-12-08 09:18:35.000,73.5,30.2,26.3,2023-12-08 09:18:35,2023,12,8,9,18,35
2023-12-08 09:28:35.000,73.7,30.3,26.5,2023-12-08 09:28:35,2023,12,8,9,28,35
2023-12-08 09:38:35.000,73.1,30.4,26.5,2023-12-08 09:38:35,2023,12,8,9,38,35
2023-12-08 09:48:35.000,73.8,30.5,26.7,2023-12-08 09:48:35,2023,12,8,9,48,35
2023-12-08 09:58:35.000,73.6,30.6,26.7,2023-12-08 09:58:35,2023,12,8,9,58,35
2023-12-08 10:08:35.000,73.9,30.7,26.9,2023-12-08 10:08:35,2023,12,8,10,8,35
2023-12-08 10:18:35.000,73.8,30.7,26.9,2023-12-08 10:18:35,2023,12,8,10,18,35
2023-12-08 10:28:36.000,74.5,30.9,27.1,2023-12-08 10:28:36,2023,12,8,10,28,36
2023-12-08 10:38:35.000,73.1,30.9,26.9,2023-12-08 10:38:35,2023,12,8,10,38,35
2023-12-08 10:48:35.000,73.0,31.0,27.0,2023-12-08 10:48:35,2023,12,8,10,48,35
2023-12-08 10:58:35.000,73.7,31.0,27.1,2023-12-08 10:58:35,2023,12,8,10,58,35
2023-12-08 11:08:36.000,74.2,31.2,27.4,2023-12-08 11:08:36,2023,12,8,11,8,36
2023-12-08 11:18:36.000,73.5,31.1,27.2,2023-12-08 11:18:36,2023,12,8,11,18,36
2023-12-08 11:28:36.000,72.3,31.3,27.2,2023-12-08 11:28:36,2023,12,8,11,28,36
2023-12-08 11:38:36.000,72.1,31.4,27.3,2023-12-08 11:38:36,2023,12,8,11,38,36
2023-12-08 11:48:36.000,71.8,31.5,27.3,2023-12-08 11:48:36,2023,12,8,11,48,36
2023-12-08 11:58:36.000,72.3,31.5,27.4,2023-12-08 11:58:36,2023,12,8,11,58,36
2023-12-08 12:08:36.000,71.7,31.6,27.4,2023-12-08 12:08:36,2023,12,8,12,8,36
2023-12-08 12:18:36.000,72.7,31.6,27.5,2023-12-08 12:18:36,2023,12,8,12,18,36
2023-12-08 12:28:36.000,72.6,31.6,27.5,2023-12-08 12:28:36,2023,12,8,12,28,36
2023-12-08 12:38:36.000,72.3,31.7,27.5,2023-12-08 12:38:36,2023,12,8,12,38,36
2023-12-08 12:48:36.000,72.0,31.5,27.3,2023-12-08 12:48:36,2023,12,8,12,48,36
2023-12-08 12:58:36.000,71.8,31.6,27.4,2023-12-08 12:58:36,2023,12,8,12,58,36
2023-12-08 13:08:36.000,70.2,31.6,27.1,2023-12-08 13:08:36,2023,12,8,13,8,36
2023-12-08 13:18:36.000,70.8,31.5,27.2,2023-12-08 13:18:36,2023,12,8,13,18,36
2023-12-08 13:28:36.000,72.2,31.6,27.4,2023-12-08 13:28:36,2023,12,8,13,28,36
2023-12-08 13:38:36.000,72.2,31.6,27.5,2023-12-08 13:38:36,2023,12,8,13,38,36
2023-12-08 13:48:36.000,70.2,31.6,27.1,2023-12-08 13:48:36,2023,12,8,13,48,36
2023-12-08 13:58:36.000,71.7,31.5,27.2,2023-12-08 13:58:36,2023,12,8,13,58,36
2023-12-08 14:08:36.000,70.7,31.6,27.2,2023-12-08 14:08:36,2023,12,8,14,8,36
2023-12-08 14:18:36.000,71.6,31.3,27.1,2023-12-08 14:18:36,2023,12,8,14,18,36
2023-12-08 14:28:36.000,71.8,31.5,27.3,2023-12-08 14:28:36,2023,12,8,14,28,36
2023-12-08 14:38:36.000,73.0,31.4,27.4,2023-12-08 14:38:36,2023,12,8,14,38,36
2023-12-08 14:48:36.000,72.1,31.3,27.1,2023-12-08 14:48:36,2023,12,8,14,48,36
2023-12-08 14:58:36.000,72.4,31.3,27.2,2023-12-08 14:58:36,2023,12,8,14,58,36
2023-12-08 15:08:36.000,71.3,31.1,26.8,2023-12-08 15:08:36,2023,12,8,15,8,36
2023-12-08 15:18:36.000,72.1,31.1,26.9,2023-12-08 15:18:36,2023,12,8,15,18,36
2023-12-08 15:28:36.000,72.3,31.1,27.0,2023-12-08 15:28:36,2023,12,8,15,28,36
2023-12-08 15:38:36.000,70.5,31.1,26.7,2023-12-08 15:38:36,2023,12,8,15,38,36
2023-12-08 15:48:36.000,71.4,31.1,26.8,2023-12-08 15:48:36,2023,12,8,15,48,36
2023-12-08 15:58:36.000,71.2,31.0,26.7,2023-12-08 15:58:36,2023,12,8,15,58,36
2023-12-08 16:08:36.000,72.2,30.9,26.8,2023-12-08 16:08:36,2023,12,8,16,8,36
2023-12-08 16:18:36.000,71.2,31.0,26.8,2023-12-08 16:18:36,2023,12,8,16,18,36
2023-12-08 16:28:36.000,70.9,31.0,26.6,2023-12-08 16:28:36,2023,12,8,16,28,36
2023-12-08 16:38:36.000,72.1,30.9,26.7,2023-12-08 16:38:36,2023,12,8,16,38,36
2023-12-08 16:48:36.000,71.2,30.9,26.6,2023-12-08 16:48:36,2023,12,8,16,48,36
2023-12-08 16:58:36.000,70.1,30.9,26.5,2023-12-08 16:58:36,2023,12,8,16,58,36
2023-12-08 17:08:36.000,68.0,30.9,26.2,2023-12-08 17:08:36,2023,12,8,17,8,36
2023-12-08 17:18:36.000,68.5,30.9,26.2,2023-12-08 17:18:36,2023,12,8,17,18,36
2023-12-08 17:28:36.000,69.2,30.9,26.3,2023-12-08 17:28:36,2023,12,8,17,28,36
2023-12-08 17:38:36.000,69.6,30.7,26.2,2023-12-08 17:38:36,2023,12,8,17,38,36
2023-12-08 17:48:36.000,67.6,30.6,25.8,2023-12-08 17:48:36,2023,12,8,17,48,36
2023-12-08 17:58:36.000,68.9,30.6,26.0,2023-12-08 17:58:36,2023,12,8,17,58,36
2023-12-08 18:08:36.000,68.7,30.5,25.9,2023-12-08 18:08:36,2023,12,8,18,8,36
2023-12-08 18:18:36.000,69.2,30.7,26.1,2023-12-08 18:18:36,2023,12,8,18,18,36
2023-12-08 18:28:36.000,67.4,30.6,25.7,2023-12-08 18:28:36,2023,12,8,18,28,36
2023-12-08 18:38:36.000,69.2,30.6,26.0,2023-12-08 18:38:36,2023,12,8,18,38,36
2023-12-08 18:48:36.000,68.6,30.5,25.9,2023-12-08 18:48:36,2023,12,8,18,48,36
2023-12-08 18:58:36.000,67.9,30.4,25.6,2023-12-08 18:58:36,2023,12,8,18,58,36
2023-12-08 19:08:36.000,67.0,30.3,25.4,2023-12-08 19:08:36,2023,12,8,19,8,36
2023-12-08 19:18:36.000,67.6,30.3,25.5,2023-12-08 19:18:36,2023,12,8,19,18,36
2023-12-08 19:28:36.000,68.6,30.4,25.8,2023-12-08 19:28:36,2023,12,8,19,28,36
2023-12-08 19:38:36.000,70.5,30.5,26.2,2023-12-08 19:38:36,2023,12,8,19,38,36
2023-12-08 19:48:36.000,70.6,30.4,26.0,2023-12-08 19:48:36,2023,12,8,19,48,36
2023-12-08 19:58:36.000,70.7,30.4,26.1,2023-12-08 19:58:36,2023,12,8,19,58,36
2023-12-08 20:08:36.000,70.9,30.3,26.0,2023-12-08 20:08:36,2023,12,8,20,8,36
2023-12-08 20:18:36.000,70.6,30.3,26.0,2023-12-08 20:18:36,2023,12,8,20,18,36
2023-12-08 20:28:36.000,71.3,30.3,26.1,2023-12-08 20:28:36,2023,12,8,20,28,36
2023-12-08 20:38:36.000,70.8,30.0,25.8,2023-12-08 20:38:36,2023,12,8,20,38,36
2023-12-08 20:48:36.000,72.3,30.1,26.1,2023-12-08 20:48:36,2023,12,8,20,48,36
2023-12-08 20:58:36.000,70.6,30.2,25.9,2023-12-08 20:58:36,2023,12,8,20,58,36
2023-12-08 21:08:36.000,71.5,30.2,26.0,2023-12-08 21:08:36,2023,12,8,21,8,36
2023-12-08 21:18:36.000,73.2,30.2,26.3,2023-12-08 21:18:36,2023,12,8,21,18,36
