DateTime,RH [%],Temperature [°C],WBT_C
2024-08-04 16:04:15.000,77.1,30.9,27.5
2024-08-04 16:14:15.000,74.2,31.2,27.3
2024-08-04 16:24:15.000,72.6,31.7,27.6
2024-08-04 16:34:15.000,72.8,31.6,27.5
2024-08-04 16:44:15.000,70.5,32.2,27.7
2024-08-04 16:54:15.000,67.8,32.6,27.6
2024-08-04 17:04:15.000,62.2,33.3,27.3
2024-08-04 17:14:15.000,64.4,33.7,28.1
2024-08-04 17:24:15.000,65.9,34,28.6
2024-08-04 17:34:15.000,65,34.5,28.9
2024-08-04 17:44:15.000,68.8,33.2,28.3
2024-08-04 17:54:15.000,69.5,32.7,28.1
2024-08-04 18:04:15.000,70.4,32.5,28
2024-08-04 18:14:15.000,72.6,32.3,28.1
2024-08-04 18:24:15.000,73.8,32,28.1
2024-08-04 18:34:15.000,73,31.8,27.7
2024-08-04 18:44:15.000,73.6,31.5,27.6
2024-08-04 18:54:15.000,76.2,31.4,27.9
2024-08-04 19:04:15.000,76,31.3,27.7
2024-08-04 19:14:15.000,73.9,31,27.1
2024-08-04 19:24:15.000,70.5,30.9,26.5
2024-08-04 19:34:15.000,70.1,30.9,26.4
2024-08-04 19:44:15.000,72.5,30.8,26.7
2024-08-04 19:54:15.000,72.5,30.5,26.5
2024-08-04 20:04:15.000,72.1,30.5,26.4
2024-08-04 20:14:15.000,73.8,30.5,26.6
2024-08-04 20:24:15.000,71.7,30.3,26.1
2024-08-04 20:34:15.000,74.2,30.2,26.5
2024-08-04 20:44:15.000,72.4,30.1,26.1
2024-08-04 20:54:15.000,73.3,30.1,26.2
2024-08-04 21:04:15.000,74.8,30.3,26.6
2024-08-04 21:14:15.000,75.2,30.2,26.6
2024-08-04 21:24:15.000,75.3,30.2,26.6
2024-08-04 21:34:15.000,74.7,30.3,26.6
2024-08-04 21:44:15.000,74.2,30.5,26.7
2024-08-04 21:54:15.000,73.2,30.4,26.5
2024-08-04 22:04:15.000,75.3,30.4,26.8
2024-08-04 22:14:15.000,77.3,30.4,27.1
2024-08-04 22:24:15.000,79.4,30.2,27.2
2024-08-04 22:34:15.000,79.2,30.1,27.1
2024-08-04 22:44:15.000,79.4,30.2,27.2
2024-08-04 22:54:15.000,80.4,30,27.2
2024-08-04 23:04:15.000,81,30,27.3
2024-08-04 23:14:16.000,81.4,29.9,27.3
2024-08-04 23:24:17.000,83.4,29.6,27.3
2024-08-04 23:34:17.000,84.1,29.5,27.3
2024-08-04 23:44:17.000,84.8,29.3,27.2
2024-08-04 23:54:17.000,85,29.2,27.1
2024-08-05 00:04:17.000,84.9,29.1,27
2024-08-05 00:14:17.000,85,29.1,27
2024-08-05 00:24:17.000,85.9,29,27
2024-08-05 00:34:17.000,86.9,29,27.2
2024-08-05 00:44:17.000,86.8,29,27.2
2024-08-05 00:54:17.000,86.9,29,27.2
2024-08-05 01:04:17.000,87.2,29,27.2
2024-08-05 01:14:17.000,86.6,29,27.2
2024-08-05 01:24:17.000,86.3,29,27
2024-08-05 01:34:17.000,86,29,27
2024-08-05 01:44:17.000,84.9,29,26.9
2024-08-05 01:54:17.000,84.9,29,26.9
2024-08-05 02:04:17.000,84.8,29,26.9
2024-08-05 02:14:17.000,84.2,29.1,26.9
2024-08-05 02:24:17.000,82.6,29.1,26.6
2024-08-05 02:34:17.000,82.4,29.2,26.8
2024-08-05 02:44:17.000,82.2,29.2,26.7
2024-08-05 02:54:17.000,82.3,29.2,26.7
2024-08-05 03:04:17.000,82.3,29.2,26.7
2024-08-05 03:14:17.000,83.5,28.9,26.6
2024-08-05 03:24:17.000,84.4,29,26.8
2024-08-05 03:34:17.000,84.3,29,26.8
2024-08-05 03:44:17.000,84.1,28.9,26.7
2024-08-05 03:54:17.000,84.6,28.9,26.7
2024-08-05 04:04:17.000,84.5,29,26.8
2024-08-05 04:14:17.000,84.9,28.8,26.7
2024-08-05 04:24:17.000,85,28.8,26.7
2024-08-05 04:34:17.000,85.3,28.8,26.8
2024-08-05 04:44:17.000,84.3,28.9,26.7
2024-08-05 04:54:17.000,84,28.9,26.7
2024-08-05 05:04:17.000,83.4,29,26.7
2024-08-05 05:14:17.000,83.1,29,26.6
2024-08-05 05:24:17.000,82.2,29,26.5
2024-08-05 05:34:17.000,82.1,29.1,26.6
2024-08-05 05:44:17.000,82.7,28.9,26.5
2024-08-05 05:54:17.000,81.8,29,26.5
2024-08-05 06:04:17.000,82.5,28.9,26.4
2024-08-05 06:14:17.000,82.1,29,26.4
2024-08-05 06:24:17.000,82.3,28.9,26.4
2024-08-05 06:34:17.000,82.6,28.7,26.3
2024-08-05 06:44:17.000,80.7,29,26.2
2024-08-05 06:54:17.000,80.4,29,26.2
2024-08-05 07:04:17.000,79.7,29.1,26.2
2024-08-05 07:14:17.000,78.4,29.2,26.1
2024-08-05 07:24:17.000,78.1,29.3,26.2
2024-08-05 07:34:17.000,77.3,29.4,26.1
2024-08-05 07:44:17.000,75.1,29.5,25.9
2024-08-05 07:54:17.000,73.8,29.7,25.9
2024-08-05 08:04:17.000,73.3,29.7,25.8
2024-08-05 08:14:17.000,74.1,29.8,26.1
2024-08-05 08:24:17.000,73.6,30,26.2
2024-08-05 08:34:17.000,73,30.3,26.3
2024-08-05 08:44:17.000,73,30.4,26.5
2024-08-05 08:54:17.000,72.7,30.5,26.5
2024-08-05 09:04:17.000,71.9,30.8,26.6
2024-08-05 09:14:17.000,70.8,31.1,26.7
2024-08-05 09:24:17.000,69,31.3,26.7
2024-08-05 09:34:17.000,69.4,31.4,26.8
2024-08-05 09:44:17.000,70,31,26.5
2024-08-05 09:54:17.000,70.1,31.3,26.8
2024-08-05 10:04:17.000,66.1,31.5,26.4
2024-08-05 10:14:17.000,65.3,31.9,26.6
2024-08-05 10:24:17.000,65.8,32.3,27
2024-08-05 10:34:17.000,64.8,32.1,26.7
2024-08-05 10:44:17.000,62.8,32.6,26.8
2024-08-05 10:54:17.000,60.2,32.9,26.6
2024-08-05 11:04:17.000,60.8,32.9,26.7
2024-08-05 11:14:17.000,61.3,32.8,26.7
2024-08-05 11:24:17.000,61.6,33.3,27.2
2024-08-05 11:34:17.000,60.8,33.2,27
2024-08-05 11:44:17.000,63.9,32.8,27.2
2024-08-05 11:54:17.000,61.9,32.9,26.9
2024-08-05 12:04:17.000,63.9,32.7,27.1
2024-08-05 12:14:17.000,64.9,32.6,27.2
2024-08-05 12:24:17.000,62.8,33.4,27.5
2024-08-05 12:34:17.000,63.7,33.8,28.1
2024-08-05 12:44:17.000,63.2,33.8,28
2024-08-05 12:54:17.000,63.9,33.6,27.9
2024-08-05 13:04:18.000,64.7,33.8,28.2
2024-08-05 13:14:18.000,63.5,33.9,28.2
2024-08-05 13:24:18.000,63,34.2,28.3
2024-08-05 13:34:18.000,65.5,33.5,28
2024-08-05 13:44:18.000,68.3,33.1,28.2
2024-08-05 13:54:18.000,63,34.7,28.8
2024-08-05 14:04:18.000,66.4,33.5,28.3
2024-08-05 14:14:18.000,66.4,33.9,28.6
2024-08-05 14:24:18.000,62,35.1,28.9
2024-08-05 14:34:18.000,62.2,35.1,29
2024-08-05 14:44:18.000,62.6,35.2,29.1
2024-08-05 14:54:18.000,61.8,35.2,29
2024-08-05 15:04:18.000,59.4,35.3,28.7
2024-08-05 15:14:18.000,59.7,35.5,28.9
2024-08-05 15:24:18.000,60.5,35.3,28.9
2024-08-05 15:34:18.000,60.5,35.1,28.6
2024-08-05 15:44:18.000,61.1,34.8,28.5
2024-08-05 15:54:18.000,61.7,34.6,28.5
2024-08-05 16:04:18.000,61.9,34.7,28.5
2024-08-05 16:14:18.000,62.2,34.8,28.7
2024-08-05 16:24:18.000,61.1,35.4,29
2024-08-05 16:34:18.000,60.9,35.4,29
2024-08-05 16:44:18.000,64.6,34.8,29.1
2024-08-05 16:54:18.000,63.7,35.1,29.3
2024-08-05 17:04:18.000,64.2,35,29.2
2024-08-05 17:14:18.000,65.3,34.8,29.3
2024-08-05 17:24:18.000,68.6,33.8,28.9
2024-08-05 17:34:18.000,71.6,33.2,28.8
2024-08-05 17:44:18.000,72.1,33.4,29.1
2024-08-05 17:54:18.000,71.2,33.4,29
2024-08-05 18:04:18.000,70.3,33.7,29
2024-08-05 18:14:18.000,70.1,33.7,29.1
2024-08-05 18:24:18.000,70.3,33.4,28.8
2024-08-05 18:34:18.000,68.2,33.5,28.6
2024-08-05 18:44:18.000,65.3,33.4,28
2024-08-05 18:54:18.000,72.5,31.9,27.8
2024-08-05 19:04:18.000,71.1,31.9,27.5
2024-08-05 19:14:18.000,76.7,31.1,27.7
2024-08-05 19:24:18.000,75.4,31.2,27.6
2024-08-05 19:34:18.000,78.2,31,27.8
2024-08-05 19:44:18.000,75,30.7,27
2024-08-05 19:54:18.000,76.3,31,27.5
2024-08-05 20:04:18.000,73.1,31,27
2024-08-05 20:14:18.000,73.8,31.5,27.6
2024-08-05 20:24:18.000,72.7,31.5,27.4
2024-08-05 20:34:18.000,72,31.5,27.3
2024-08-05 20:44:18.000,72.6,31.1,27.1
2024-08-05 20:54:18.000,72.6,31.2,27.2
2024-08-05 21:04:18.000,73.3,31.2,27.3
2024-08-05 21:14:18.000,73,31.4,27.4
2024-08-05 21:24:18.000,73.9,31,27.2
2024-08-05 21:34:18.000,75,30.9,27.2
2024-08-05 21:44:18.000,74.3,31.1,27.3
2024-08-05 21:54:18.000,73.7,31,27.1
2024-08-05 22:04:18.000,73,31.2,27.2
2024-08-05 22:14:18.000,72.7,31.1,27.1
2024-08-05 22:24:18.000,70,31.3,26.8
2024-08-05 22:34:18.000,71.6,31.2,27
2024-08-05 22:44:18.000,73.6,31.2,27.3
2024-08-05 22:54:18.000,72.6,31.1,27.1
2024-08-05 23:04:18.000,71.6,31.1,26.9
2024-08-05 23:14:18.000,71.3,31.1,26.8
2024-08-05 23:24:18.000,71.3,31,26.8
2024-08-05 23:34:18.000,70.5,30.9,26.5
2024-08-05 23:44:18.000,70.2,30.8,26.3
2024-08-05 23:54:18.000,70.1,30.7,26.3
2024-08-06 00:04:18.000,70,30.7,26.2
2024-08-06 00:14:18.000,70.2,30.6,26.2
2024-08-06 00:24:18.000,70.5,30.5,26.2
2024-08-06 00:34:18.000,71,30.4,26.2
2024-08-06 00:44:18.000,71.6,30.5,26.3
2024-08-06 00:54:18.000,71.9,30.4,26.3
2024-08-06 01:04:18.000,72.2,30.4,26.3
2024-08-06 01:14:18.000,72.4,30.4,26.4
2024-08-06 01:24:18.000,72.9,30.3,26.3
2024-08-06 01:34:18.000,72.6,30.3,26.3
2024-08-06 01:44:18.000,72.4,30.3,26.2
2024-08-06 01:54:19.000,72.5,30.2,26.1
2024-08-06 02:04:19.000,72.4,30.2,26.2
2024-08-06 02:14:19.000,72.6,30.1,26.1
2024-08-06 02:24:19.000,72.7,30.1,26.1
2024-08-06 02:34:19.000,72.8,30,26.1
2024-08-06 02:44:19.000,73.6,29.9,26.1
2024-08-06 02:54:19.000,74,29.8,26.1
2024-08-06 03:04:19.000,73.9,29.9,26.1
2024-08-06 03:14:19.000,73.8,29.7,26
2024-08-06 03:24:19.000,73.7,29.9,26.1
2024-08-06 03:34:20.000,74,29.8,26
2024-08-06 03:44:20.000,73.8,29.8,26
2024-08-06 03:54:20.000,74,29.8,26
2024-08-06 04:04:20.000,74.7,29.6,26
2024-08-06 04:14:20.000,74.7,29.6,26
2024-08-06 04:24:20.000,74.2,29.7,26
2024-08-06 04:34:20.000,75.4,29.5,25.9
2024-08-06 04:44:20.000,75,29.6,26
2024-08-06 04:54:20.000,75.6,29.6,26.1
2024-08-06 05:04:20.000,76.7,29.3,26
2024-08-06 05:14:20.000,76.6,29.3,26
2024-08-06 05:24:20.000,76.5,29.4,26
2024-08-06 05:34:20.000,76.8,29.3,26
2024-08-06 05:44:20.000,77,29.3,26
2024-08-06 05:54:20.000,76.7,29.4,26.1
2024-08-06 06:04:20.000,77,29.3,26.1
2024-08-06 06:14:20.000,76.1,29.3,25.9
2024-08-06 06:24:20.000,76.3,29.3,25.9
2024-08-06 06:34:20.000,75.4,29.5,26
2024-08-06 06:44:20.000,75,29.5,25.9
2024-08-06 06:54:20.000,73.3,29.8,25.9
2024-08-06 07:04:20.000,73.5,29.8,26
2024-08-06 07:14:20.000,73,30,26.1
2024-08-06 07:24:20.000,71.5,30.1,25.9
2024-08-06 07:34:20.000,71.3,30.2,26
2024-08-06 07:44:20.000,70.7,30.3,26
2024-08-06 07:54:20.000,71.3,30.5,26.3
2024-08-06 08:04:20.000,70.7,30.6,26.2
2024-08-06 08:14:20.000,70.1,30.7,26.3
2024-08-06 08:24:20.000,69.9,30.8,26.3
2024-08-06 08:34:20.000,69.4,31,26.4
2024-08-06 08:44:20.000,69.4,31.2,26.6
2024-08-06 08:54:20.000,66.1,31.2,26.1
2024-08-06 09:04:20.000,67.6,31.6,26.7
2024-08-06 09:14:20.000,67.8,31.7,26.8
2024-08-06 09:24:20.000,67,31.7,26.7
2024-08-06 09:34:20.000,66.4,32,26.8
2024-08-06 09:44:20.000,66.1,32,26.8
2024-08-06 09:54:20.000,67,32,27
2024-08-06 10:04:20.000,67.1,32.2,27.2
2024-08-06 10:14:20.000,65.8,32.6,27.3
2024-08-06 10:24:20.000,66.5,32.6,27.4
2024-08-06 10:34:20.000,65.6,32.7,27.4
2024-08-06 10:44:20.000,65.8,32.6,27.3
2024-08-06 10:54:20.000,64.6,32.6,27.1
2024-08-06 11:04:20.000,64,32.9,27.3
2024-08-06 11:14:20.000,63.4,33.1,27.4
2024-08-06 11:24:20.000,63.9,33.1,27.4
2024-08-06 11:34:20.000,64.7,33,27.5
2024-08-06 11:44:20.000,66.8,33,27.9
2024-08-06 11:54:20.000,65.5,33.2,27.8
2024-08-06 12:04:20.000,64.5,33.3,27.7
2024-08-06 12:14:20.000,65.2,33.6,28.1
2024-08-06 12:24:20.000,65.8,33.8,28.4
2024-08-06 12:34:20.000,65.8,33,27.7
2024-08-06 12:44:20.000,66.9,32.3,27.2
2024-08-06 12:54:20.000,63.5,33.2,27.5
2024-08-06 13:04:20.000,63.9,33.3,27.6
2024-08-06 13:14:20.000,64.5,33.8,28.2
2024-08-06 13:24:20.000,65,33.6,28.1
2024-08-06 13:34:20.000,67.4,33.5,28.4
2024-08-06 13:44:20.000,67.2,32.8,27.7
2024-08-06 13:54:20.000,66.4,33.4,28.1
2024-08-06 14:04:20.000,62.9,33.8,27.9
2024-08-06 14:14:20.000,63.9,33.9,28.2
2024-08-06 14:24:20.000,59.8,35.2,28.6
2024-08-06 14:34:20.000,59.7,35.4,28.8
2024-08-06 14:44:20.000,58,35.8,28.8
2024-08-06 14:54:20.000,59.9,35.7,29.1
2024-08-06 15:04:20.000,60.6,35.7,29.2
2024-08-06 15:14:20.000,60.4,35.6,29.1
2024-08-06 15:24:21.000,63.3,34.8,28.9
2024-08-06 15:34:21.000,66.7,33.9,28.7
2024-08-06 15:44:21.000,64.1,34.8,29.1
2024-08-06 15:54:21.000,63,35.4,29.4
2024-08-06 16:04:21.000,64.2,34.8,29.1
2024-08-06 16:14:21.000,64.3,34.6,28.9
2024-08-06 16:24:21.000,64.3,34.6,28.9
2024-08-06 16:34:21.000,64.9,34.7,29.1
2024-08-06 16:44:21.000,67.1,34.4,29.2
2024-08-06 16:54:21.000,67.5,34.4,29.3
2024-08-06 17:04:21.000,68.4,34.3,29.3
2024-08-06 17:14:21.000,66.8,34.8,29.5
2024-08-06 17:24:21.000,69.1,33.9,29.1
2024-08-06 17:34:21.000,68.5,33.7,28.8
2024-08-06 17:44:21.000,69.7,33.8,29.1
2024-08-06 17:54:21.000,70.2,33.8,29.1
2024-08-06 18:04:21.000,72.1,33.7,29.4
2024-08-06 18:14:21.000,73.2,33.5,29.4
2024-08-06 18:24:21.000,69.1,33.3,28.5
2024-08-06 18:34:21.000,66,33.5,28.1
2024-08-06 18:44:21.000,61.1,33.7,27.5
2024-08-06 18:54:21.000,62.7,33.5,27.6
2024-08-06 19:04:21.000,63.4,33.3,27.6
2024-08-06 19:14:21.000,64.1,33.1,27.5
2024-08-06 19:24:21.000,63.3,33,27.3
2024-08-06 19:34:21.000,64.8,32.7,27.3
2024-08-06 19:44:21.000,65.6,32.5,27.2
2024-08-06 19:54:21.000,65.1,32.5,27.1
2024-08-06 20:04:21.000,65.5,32.3,27
2024-08-06 20:14:21.000,66.4,32.2,27.1
2024-08-06 20:24:21.000,66.5,32.1,27
2024-08-06 20:34:21.000,66.5,32,26.9
2024-08-06 20:44:21.000,66.4,31.9,26.8
2024-08-06 20:54:21.000,67.3,31.8,26.9
2024-08-06 21:04:21.000,67.9,31.7,26.9
2024-08-06 21:14:21.000,68.2,31.6,26.8
2024-08-06 21:24:21.000,68.2,31.6,26.8
2024-08-06 21:34:21.000,68.1,31.6,26.7
2024-08-06 21:44:21.000,67.5,31.7,26.7
2024-08-06 21:54:21.000,66.1,31.7,26.5
2024-08-06 22:04:21.000,66.4,31.6,26.5
2024-08-06 22:14:21.000,67.9,31.5,26.7
2024-08-06 22:24:21.000,67.4,31.7,26.7
2024-08-06 22:34:21.000,67.6,31.5,26.6
2024-08-06 22:44:21.000,67.5,31.5,26.6
2024-08-06 22:54:21.000,67.6,31.6,26.7
2024-08-06 23:04:21.000,67.8,31.5,26.6
2024-08-06 23:14:21.000,67.6,31.5,26.6
2024-08-06 23:24:21.000,68,31.4,26.6
2024-08-06 23:34:21.000,68.1,31.4,26.6
2024-08-06 23:44:21.000,68.9,31.2,26.5
2024-08-06 23:54:21.000,68.8,31.2,26.5
2024-08-07 00:04:21.000,69.1,31.2,26.5
2024-08-07 00:14:21.000,68.9,31.1,26.5
2024-08-07 00:24:21.000,69.1,31.1,26.4
2024-08-07 00:34:21.000,69.2,31,26.4
2024-08-07 00:44:21.000,70.1,30.9,26.5
2024-08-07 00:54:21.000,70.5,30.9,26.5
2024-08-07 01:04:21.000,70.5,30.8,26.4
2024-08-07 01:14:21.000,70.7,30.8,26.4
2024-08-07 01:24:21.000,70.9,30.7,26.4
2024-08-07 01:34:21.000,71.2,30.6,26.3
2024-08-07 01:44:21.000,71.4,30.6,26.3
2024-08-07 01:54:21.000,71.4,30.5,26.3
2024-08-07 02:04:21.000,71.8,30.5,26.4
2024-08-07 02:14:21.000,72.4,30.4,26.3
2024-08-07 02:24:21.000,72.6,30.4,26.4
2024-08-07 02:34:21.000,73,30.3,26.4
2024-08-07 02:44:21.000,73,30.3,26.3
2024-08-07 02:54:21.000,73.3,30.2,26.3
2024-08-07 03:04:21.000,73,30.2,26.2
2024-08-07 03:14:21.000,72.9,30.1,26.1
2024-08-07 03:24:21.000,72.7,30.1,26.2
2024-08-07 03:34:21.000,72.6,30.1,26.1
2024-08-07 03:44:21.000,72.9,30,26.1
2024-08-07 03:54:22.000,72.8,30,26
2024-08-07 04:04:22.000,72.4,30,26
2024-08-07 04:14:22.000,73,29.9,26
2024-08-07 04:24:22.000,73.3,29.8,25.9
2024-08-07 04:34:22.000,73.8,29.7,25.9
2024-08-07 04:44:22.000,73.4,29.7,25.9
2024-08-07 04:54:22.000,73.1,29.8,25.9
2024-08-07 05:04:22.000,73.1,29.8,25.9
2024-08-07 05:14:22.000,73.1,29.7,25.8
2024-08-07 05:24:22.000,73.3,29.7,25.9
2024-08-07 05:34:22.000,73.5,29.7,25.9
2024-08-07 05:44:22.000,73.7,29.8,26
2024-08-07 05:54:22.000,73.8,29.7,25.9
2024-08-07 06:04:22.000,73.9,29.7,25.9
2024-08-07 06:14:22.000,73.8,29.7,25.9
2024-08-07 06:24:22.000,73.5,29.7,25.9
2024-08-07 06:34:22.000,73.6,29.8,26
2024-08-07 06:44:22.000,73.1,29.8,25.9
2024-08-07 06:54:22.000,73.9,29.7,25.9
2024-08-07 07:04:22.000,75.1,29.4,25.9
2024-08-07 07:14:22.000,73.4,29.7,25.8
2024-08-07 07:24:22.000,73,29.9,26
2024-08-07 07:34:22.000,73.7,30.1,26.2
2024-08-07 07:44:22.000,73.4,30,26.2
2024-08-07 07:54:22.000,72,30.2,26.1
2024-08-07 08:04:22.000,71.2,30.3,26.1
2024-08-07 08:14:22.000,71.6,30.4,26.2
2024-08-07 08:24:22.000,70.7,30.5,26.2
2024-08-07 08:34:22.000,70.8,30.7,26.4
2024-08-07 08:44:22.000,68.9,30.8,26.1
2024-08-07 08:54:22.000,69.1,31,26.4
2024-08-07 09:04:22.000,67.8,31.2,26.4
2024-08-07 09:14:22.000,67.6,31.3,26.5
2024-08-07 09:24:22.000,68.7,31.5,26.8
2024-08-07 09:34:22.000,69,31.5,26.8
2024-08-07 09:44:22.000,68.7,31.5,26.8
2024-08-07 09:54:22.000,68.7,31.8,27.1
2024-08-07 10:04:22.000,65.8,31.9,26.7
2024-08-07 10:14:22.000,63.7,32.2,26.6
2024-08-07 10:24:22.000,68.8,32,27.2
2024-08-07 10:34:22.000,65.3,32.5,27.1
2024-08-07 10:44:22.000,67.8,32.2,27.3
2024-08-07 10:54:22.000,66.7,32.2,27.1
2024-08-07 11:04:22.000,64.2,32.5,26.9
2024-08-07 11:14:22.000,68.3,33.2,28.3
2024-08-07 11:24:22.000,67.3,33.2,28.1
2024-08-07 11:34:22.000,67.3,32.9,27.8
2024-08-07 11:44:22.000,66.4,33,27.8
2024-08-07 11:54:22.000,66.5,32.9,27.7
2024-08-07 12:04:22.000,65.4,33.3,27.9
2024-08-07 12:14:22.000,64.9,33.9,28.4
2024-08-07 12:24:22.000,64.8,34.1,28.5
2024-08-07 12:34:22.000,61.4,34.3,28.1
2024-08-07 12:44:22.000,63.3,34.1,28.3
2024-08-07 12:54:22.000,64.2,34.2,28.5
2024-08-07 13:04:22.000,62.6,34.7,28.7
2024-08-07 13:14:22.000,62.3,34.6,28.5
2024-08-07 13:24:22.000,62.2,34.6,28.5
2024-08-07 13:34:22.000,62.6,34.8,28.8
2024-08-07 13:44:22.000,60.7,35.3,28.9
2024-08-07 13:54:22.000,60.1,35.4,28.9
2024-08-07 14:04:22.000,62.3,34.4,28.4
2024-08-07 14:14:23.000,80,32.5,29.5
2024-08-07 14:24:23.000,85.8,31.2,29.2
2024-08-07 14:34:23.000,87.6,30.3,28.6
2024-08-07 14:44:23.000,83.2,30.2,27.8
2024-08-07 14:54:23.000,82.9,30.1,27.6
2024-08-07 15:04:23.000,80.5,30.6,27.8
2024-08-07 15:14:23.000,80,30.7,27.8
2024-08-07 15:24:23.000,77.7,30.8,27.6
2024-08-07 15:34:23.000,76.5,30.9,27.5
2024-08-07 15:44:23.000,73.7,31.2,27.3
2024-08-07 15:54:23.000,70.5,32.2,27.7
2024-08-07 16:04:23.000,66.5,32.8,27.6
2024-08-07 16:14:23.000,70,32.4,27.9
2024-08-07 16:24:23.000,66.9,32.7,27.6
2024-08-07 16:34:23.000,67.3,32.8,27.7
2024-08-07 16:44:23.000,66.9,32.9,27.7
2024-08-07 16:54:23.000,66.4,32.9,27.7
2024-08-07 17:04:23.000,66.5,32.5,27.3
2024-08-07 17:14:24.000,68.9,32.4,27.6
2024-08-07 17:24:24.000,70.1,32.3,27.8
2024-08-07 17:34:24.000,71.7,32.1,27.8
2024-08-07 17:44:24.000,72.2,31.9,27.7
2024-08-07 17:54:24.000,72.6,32,27.8
2024-08-07 18:04:24.000,73.8,32.1,28.1
2024-08-07 18:14:24.000,71,32.3,27.9
2024-08-07 18:24:24.000,71.7,32.1,27.8
2024-08-07 18:34:24.000,72.3,32,27.8
2024-08-07 18:44:24.000,73.9,31.7,27.8
2024-08-07 18:54:24.000,75.6,31.6,28
2024-08-07 19:04:24.000,75,31.6,27.9
2024-08-07 19:14:24.000,75.5,31.6,27.9
2024-08-07 19:24:24.000,76.1,31.4,27.9
2024-08-07 19:34:24.000,75.5,31.4,27.8
2024-08-07 19:44:24.000,76,31.4,27.9
2024-08-07 19:54:24.000,77,31.7,28.3
2024-08-07 20:04:24.000,76,31.9,28.3
2024-08-07 20:14:24.000,74.4,31.9,28.1
2024-08-07 20:24:24.000,74.3,31.8,28
2024-08-07 20:34:24.000,70.2,31.8,27.3
2024-08-07 20:44:24.000,72,31.4,27.3
2024-08-07 20:54:24.000,70.8,31.4,27
2024-08-07 21:04:24.000,69.2,31.5,26.9
2024-08-07 21:14:24.000,71,31.2,26.8
2024-08-07 21:24:24.000,70.3,31.2,26.8
2024-08-07 21:34:24.000,69,31.3,26.6
2024-08-07 21:44:24.000,70.1,31.1,26.6
2024-08-07 21:54:24.000,71.8,30.9,26.7
2024-08-07 22:04:24.000,70.4,31.1,26.7
2024-08-07 22:14:24.000,74.3,30.8,27
2024-08-07 22:24:24.000,74.1,30.6,26.8
2024-08-07 22:34:24.000,72.6,30.9,26.9
2024-08-07 22:44:24.000,72.6,31.1,27.1
2024-08-07 22:54:24.000,73.3,31.1,27.1
2024-08-07 23:04:24.000,73.4,30.9,27
2024-08-07 23:14:24.000,72.7,30.8,26.8
2024-08-07 23:24:24.000,73.2,30.7,26.8
2024-08-07 23:34:24.000,72.8,30.7,26.7
2024-08-07 23:44:24.000,72.8,30.6,26.6
2024-08-07 23:54:24.000,73.4,30.5,26.6
2024-08-08 00:04:24.000,73.8,30.5,26.6
2024-08-08 00:14:24.000,73.2,30.5,26.6
2024-08-08 00:24:24.000,74.4,30.3,26.6
2024-08-08 00:34:24.000,74.3,30.4,26.7
2024-08-08 00:44:24.000,74,30.4,26.6
2024-08-08 00:54:24.000,73.7,30.3,26.5
2024-08-08 01:04:24.000,73.5,30.3,26.4
2024-08-08 01:14:24.000,74.1,30.2,26.5
2024-08-08 01:24:24.000,75.2,30.1,26.5
2024-08-08 01:34:24.000,75.5,30,26.4
2024-08-08 01:44:24.000,75.9,30,26.5
2024-08-08 01:54:24.000,76.3,29.9,26.5
2024-08-08 02:04:24.000,76.6,29.9,26.5
2024-08-08 02:14:24.000,76.6,29.7,26.4
2024-08-08 02:24:24.000,76.5,29.8,26.4
2024-08-08 02:34:24.000,76.5,29.8,26.4
2024-08-08 02:44:24.000,76.6,29.7,26.3
2024-08-08 02:54:24.000,76.3,29.8,26.4
2024-08-08 03:04:24.000,76.9,29.6,26.3
2024-08-08 03:14:24.000,76.6,29.7,26.3
2024-08-08 03:24:24.000,77.2,29.6,26.4
2024-08-08 03:34:24.000,77.5,29.6,26.4
2024-08-08 03:44:24.000,77.8,29.6,26.4
2024-08-08 03:54:24.000,77.3,29.6,26.4
2024-08-08 04:04:24.000,76.8,29.6,26.3
2024-08-08 04:14:24.000,77.5,29.5,26.3
2024-08-08 04:24:24.000,77.8,29.4,26.3
2024-08-08 04:34:24.000,77.8,29.5,26.3
2024-08-08 04:44:24.000,78.2,29.3,26.2
2024-08-08 04:54:24.000,78.2,29.4,26.3
2024-08-08 05:04:24.000,77.5,29.4,26.2
2024-08-08 05:14:24.000,77.3,29.4,26.2
2024-08-08 05:24:24.000,77.1,29.5,26.2
2024-08-08 05:34:24.000,77.3,29.4,26.2
2024-08-08 05:44:24.000,77.3,29.4,26.2
2024-08-08 05:54:24.000,77.5,29.4,26.2
2024-08-08 06:04:24.000,76.9,29.4,26.1
2024-08-08 06:14:25.000,76.2,29.5,26.1
2024-08-08 06:24:25.000,76.4,29.5,26.1
2024-08-08 06:34:25.000,76.4,29.5,26.2
2024-08-08 06:44:25.000,77,29.5,26.2
2024-08-08 06:54:25.000,76.6,29.5,26.2
2024-08-08 07:04:25.000,75.5,29.6,26.1
2024-08-08 07:14:25.000,75.1,29.6,26.1
2024-08-08 07:24:25.000,74.9,29.7,26.1
2024-08-08 07:34:25.000,74.6,29.8,26.1
2024-08-08 07:44:25.000,74.4,29.9,26.2
2024-08-08 07:54:25.000,74.1,29.9,26.1
2024-08-08 08:04:25.000,74.1,30.1,26.3
2024-08-08 08:14:25.000,73.7,30.1,26.3
